date,symbol,close
2022-09-12,NFLX,446.06
2022-09-12,BABA,499.92
2022-09-12,INTC,546.84
2022-09-13,AAPL,104.36
2022-09-13,GOOG,148.73
2022-09-13,TSLA,196.76
2022-09-13,AMZN,248.94
2022-09-13,MSFT,302.14
2022-09-13,NVDA,347.17
2022-09-13,META,401.48
2022-09-13,NFLX,450.32
2022-09-13,BABA,506.64
2022-09-13,INTC,550.94
2022-09-14,AAPL,101.95
2022-09-14,GOOG,147.08
2022-09-14,TSLA,192.97
2022-09-14,AMZN,247.73
2022-09-14,MSFT,298.35
2022-09-14,NVDA,348.28
2022-09-14,META,405.41
2022-09-14,NFLX,447.05
2022-09-14,BABA,511.56
2022-09-14,INTC,557.27
2022-09-15,AAPL,91.98
2022-09-15,GOOG,148.59
2022-09-15,TSLA,195.58
2022-09-15,AMZN,248.15
2022-09-15,MSFT,311.8
2022-09-15,NVDA,354.13
2022-09-15,META,399.77
2022-09-15,NFLX,451.86
2022-09-15,BABA,499.04
2022-09-15,INTC,555.78
2022-09-16,AAPL,107.28
2022-09-16,GOOG,153.29
2022-09-16,TSLA,196.2
2022-09-16,AMZN,238.69
2022-09-16,MSFT,304.07
2022-09-16,NVDA,350.14
2022-09-16,META,395.69
2022-09-16,NFLX,453.21
2022-09-16,BABA,492.89
2022-09-16,INTC,546.36
2022-09-19,AAPL,95.83
2022-09-19,GOOG,156.9
2022-09-19,TSLA,191.43
2022-09-19,AMZN,254.52
2022-09-19,MSFT,305.86
2022-09-19,NVDA,351.23
2022-09-19,META,399.16
2022-09-19,NFLX,449.19
2022-09-19,BABA,511.9
2022-09-19,INTC,554.26
2022-09-20,AAPL,96.66
2022-09-20,GOOG,152.98
2022-09-20,TSLA,194.08
2022-09-20,AMZN,244.79
2022-09-20,MSFT,304.66
2022-09-20,NVDA,352.18
2022-09-20,META,398.83
2022-09-20,NFLX,454.62
2022-09-20,BABA,503.61
2022-09-20,INTC,547.77
2022-09-21,AAPL,103.44
2022-09-21,GOOG,156.47
2022-09-21,TSLA,199.44
2022-09-21,AMZN,248.5
2022-09-21,MSFT,299.78
2022-09-21,NVDA,344.71
2022-09-21,META,400.22
2022-09-21,NFLX,450.0
2022-09-21,BABA,501.79
2022-09-21,INTC,548.47
2022-09-22,AAPL,108.92
2022-09-22,GOOG,148.84
2022-09-22,TSLA,200.22
2022-09-22,AMZN,249.16
2022-09-22,MSFT,-298.92
2022-09-22,NVDA,351.39
2022-09-22,META,403.16
2022-09-22,NFLX,451.94
2022-09-22,BABA,496.2
2022-09-22,INTC,551.13
2022-09-23,AAPL,106.08
2022-09-23,GOOG,144.82
2022-09-23,TSLA,196.86
2022-09-23,AMZN,246.33
2022-09-23,MSFT,298.81
2022-09-23,NVDA,347.27
2022-09-23,META,403.34
2022-09-23,NFLX,442.43
2022-09-23,BABA,500.08
2022-09-23,INTC,548.38
2022-09-26,AAPL,101.09
2022-09-26,GOOG,147.63
2022-09-26,TSLA,198.43
2022-09-26,AMZN,261.8
2022-09-26,MSFT,298.09
2022-09-26,NVDA,344.52
2022-09-26,META,403.39
2022-09-26,NFLX,448.21
2022-09-26,BABA,495.84
2022-09-26,INTC,542.89
2022-09-27,AAPL,-102.62
2022-09-27,GOOG,156.01
2022-09-27,TSLA,199.02
2022-09-27,AMZN,248.43
2022-09-27,MSFT,298.78
2022-09-27,NVDA,350.32
2022-09-27,META,396.21
2022-09-27,NFLX,442.63
2022-09-27,BABA,498.26
2022-09-27,INTC,554.21
2022-09-28,AAPL,102.61
2022-09-28,GOOG,153.47
2022-09-28,TSLA,188.86
2022-09-28,AMZN,254.09
2022-09-28,MSFT,302.84
2022-09-28,NVDA,342.43
2022-09-28,META,410.42
2022-09-28,NFLX,449.93
2022-09-28,BABA,495.57
2022-09-28,INTC,547.77
2022-09-29,AAPL,102.33
2022-09-29,GOOG,145.17
2022-09-29,TSLA,196.97
2022-09-29,AMZN,260.59
2022-09-29,MSFT,305.15
2022-09-29,NVDA,344.23
2022-09-29,META,-399.41
2022-09-29,NFLX,452.46
2022-09-29,BABA,505.47
2022-09-29,INTC,547.61
2022-09-30,AAPL,98.1
2022-09-30,GOOG,156.64
2022-09-30,TSLA,208.61
2022-09-30,AMZN,247.96
2022-09-30,MSFT,306.14
2022-09-30,NVDA,358.33
2022-09-30,META,395.39
2022-09-30,NFLX,448.75
2022-09-30,BABA,504.76
2022-09-30,INTC,549.1
2022-10-03,AAPL,100.51
2022-10-03,GOOG,150.77
2022-10-03,TSLA,193.39
2022-10-03,AMZN,254.24
2022-10-03,MSFT,308.06
2022-10-03,NVDA,351.53
2022-10-03,META,396.74
2022-10-03,NFLX,443.19
2022-10-03,BABA,497.88
2022-10-03,INTC,543.53
2022-10-04,AAPL,102.52
2022-10-04,GOOG,145.95
2022-10-04,TSLA,193.96
2022-10-04,AMZN,241.46
2022-10-04,MSFT,296.95
2022-10-04,NVDA,358.68
2022-10-04,META,399.21
2022-10-04,NFLX,441.23
2022-10-04,BABA,502.7
2022-10-04,INTC,559.42
2022-10-05,AAPL,98.36
2022-10-05,GOOG,152.1
2022-10-05,TSLA,194.45
2022-10-05,AMZN,259.5
2022-10-05,MSFT,299.65
2022-10-05,NVDA,
2022-10-05,META,401.75
2022-10-05,NFLX,455.36
2022-10-05,BABA,488.74
2022-10-05,INTC,550.96
2022-10-06,AAPL,106.92
2022-10-06,GOOG,151.03
2022-10-06,TSLA,204.53
2022-10-06,AMZN,254.32
2022-10-06,MSFT,298.29
2022-10-06,NVDA,360.87
2022-10-06,META,402.07
2022-10-06,NFLX,449.52
2022-10-06,BABA,499.28
2022-10-06,INTC,549.64
2022-10-07,AAPL,96.19
2022-10-07,GOOG,148.33
2022-10-07,TSLA,208.09
2022-10-07,AMZN,250.73
2022-10-07,MSFT,303.68
2022-10-07,NVDA,343.95
2022-10-07,META,407.96
2022-10-07,NFLX,448.51
2022-10-07,BABA,504.48
2022-10-07,INTC,540.47
2022-10-10,AAPL,100.05
2022-10-10,GOOG,142.43
2022-10-10,TSLA,201.53
2022-10-10,AMZN,248.8
2022-10-10,MSFT,
2022-10-10,NVDA,350.17
2022-10-10,META,399.4
2022-10-10,NFLX,448.88
2022-10-10,BABA,502.18
2022-10-10,INTC,548.99
2022-10-11,AAPL,91.67
2022-10-11,GOOG,146.73
2022-10-11,TSLA,191.7
2022-10-11,AMZN,258.47
2022-10-11,MSFT,305.69
2022-10-11,NVDA,348.83
2022-10-11,META,402.66
2022-10-11,NFLX,444.02
2022-10-11,BABA,493.85
2022-10-11,INTC,548.17
2022-10-12,AAPL,105.53
2022-10-12,GOOG,154.81
2022-10-12,TSLA,201.53
2022-10-12,AMZN,246.24
2022-10-12,MSFT,301.02
2022-10-12,NVDA,362.38
2022-10-12,META,393.57
2022-10-12,NFLX,453.51
2022-10-12,BABA,498.42
2022-10-12,INTC,543.53
2022-10-13,AAPL,94.94
2022-10-13,GOOG,152.21
2022-10-13,TSLA,202.28
2022-10-13,AMZN,239.2
2022-10-13,MSFT,297.1
2022-10-13,NVDA,348.78
2022-10-13,META,403.47
2022-10-13,NFLX,445.67
2022-10-13,BABA,496.5
2022-10-13,INTC,544.25
2022-10-14,AAPL,94.82
2022-10-14,GOOG,155.09
2022-10-14,TSLA,202.62
2022-10-14,AMZN,250.39
2022-10-14,MSFT,297.95
2022-10-14,NVDA,356.41
2022-10-14,META,402.17
2022-10-14,NFLX,444.8
2022-10-14,BABA,507.17
2022-10-14,INTC,553.61
2022-10-17,AAPL,102.43
2022-10-17,GOOG,154.17
2022-10-17,TSLA,195.95
2022-10-17,AMZN,244.95
2022-10-17,MSFT,304.63
2022-10-17,NVDA,354.31
2022-10-17,META,393.99
2022-10-17,NFLX,449.07
2022-10-17,BABA,499.18
2022-10-17,INTC,547.63
2022-10-18,AAPL,100.48
2022-10-18,GOOG,146.49
2022-10-18,TSLA,196.52
2022-10-18,AMZN,252.8
2022-10-18,MSFT,308.73
2022-10-18,NVDA,345.89
2022-10-18,META,393.05
2022-10-18,NFLX,450.84
2022-10-18,BABA,496.64
2022-10-18,INTC,552.31
2022-10-19,AAPL,98.13
2022-10-19,GOOG,
2022-10-19,TSLA,201.8
2022-10-19,AMZN,250.72
2022-10-19,MSFT,294.49
2022-10-19,NVDA,350.9
2022-10-19,META,399.21
2022-10-19,NFLX,441.13
2022-10-19,BABA,496.87
2022-10-19,INTC,542.86
2022-10-20,AAPL,106.16
2022-10-20,bad$symbol,151.69
2022-10-20,TSLA,204.01
2022-10-20,AMZN,246.64
2022-10-20,MSFT,300.19
2022-10-20,NVDA,346.54
2022-10-20,META,401.72
2022-10-20,NFLX,456.63
2022-10-20,BABA,500.48
2022-10-20,INTC,545.4
2022-10-21,AAPL,107.9
2022-10-21,GOOG,147.61
2022-10-21,TSLA,204.49
2022-10-21,AMZN,250.54
2022-10-21,MSFT,300.4
2022-10-21,NVDA,348.37
2022-10-21,META,409.31
2022-10-21,NFLX,452.7
2022-10-21,BABA,499.67
2022-10-21,INTC,550.08
2022-10-24,AAPL,104.33
2022-10-24,GOOG,153.18
2022-10-24,TSLA,197.61
2022-10-24,AMZN,256.55
2022-10-24,MSFT,304.92
2022-10-24,NVDA,352.39
2022-10-24,META,401.7
2022-10-24,NFLX,454.85
2022-10-24,BABA,498.02
2022-10-24,INTC,554.1
2022-10-25,AAPL,96.58
2022-10-25,GOOG,156.6
2022-10-25,TSLA,200.92
2022-10-25,AMZN,246.97
2022-10-25,MSFT,292.45
2022-10-25,NVDA,350.28
2022-10-25,META,390.06
2022-10-25,NFLX,449.26
2022-10-25,BABA,503.35
2022-10-25,INTC,550.37
2022-10-26,AAPL,101.12
2022-10-26,GOOG,150.69
2022-10-26,TSLA,205.35
2022-10-26,AMZN,258.7
2022-10-26,MSFT,
2022-10-26,NVDA,353.47
2022-10-26,META,398.99
2022-10-26,NFLX,454.71
2022-10-26,BABA,497.87
2022-10-26,INTC,550.15
2022-10-27,AAPL,89.72
2022-10-27,GOOG,155.36
2022-10-27,TSLA,206.79
2022-10-27,AMZN,247.39
2022-10-27,MSFT,300.62
2022-10-27,NVDA,350.36
2022-10-27,META,399.33
2022-10-27,NFLX,451.09
2022-10-27,BABA,503.59
2022-10-27,INTC,545.76
2022-10-28,AAPL,101.99
2022-10-28,GOOG,151.96
2022-10-28,TSLA,195.84
2022-10-28,AMZN,244.72
2022-10-28,MSFT,302.12
2022-10-28,NVDA,345.32
2022-10-28,META,404.59
2022-10-28,NFLX,450.2
2022-10-28,BABA,504.09
2022-10-28,INTC,549.38
2022-10-31,AAPL,100.93
2022-10-31,GOOG,147.71
2022-10-31,TSLA,187.56
2022-10-31,AMZN,248.3
2022-10-31,MSFT,297.7
2022-10-31,NVDA,348.1
2022-10-31,META,397.1
2022-10-31,NFLX,451.34
2022-10-31,BABA,497.46
2022-10-31,INTC,552.55
2022-11-01,AAPL,94.26
2022-11-01,GOOG,-151.75
2022-11-01,TSLA,204.52
2022-11-01,AMZN,251.9
2022-11-01,MSFT,301.32
2022-11-01,NVDA,348.46
2022-11-01,META,404.99
2022-11-01,NFLX,451.62
2022-11-01,BABA,509.99
2022-11-01,INTC,560.99
2022-11-02,AAPL,98.6
2022-11-02,GOOG,147.58
2022-11-02,TSLA,204.34
2022-11-02,AMZN,247.78
2022-11-02,MSFT,297.83
2022-11-02,NVDA,345.97
2022-11-02,META,393.94
2022-11-02,NFLX,447.31
2022-11-02,BABA,492.77
2022-11-02,INTC,549.77
2022-11-03,AAPL,93.46
2022-11-03,GOOG,162.21
2022-11-03,TSLA,194.1
2022-11-03,AMZN,248.06
2022-11-03,MSFT,298.59
2022-11-03,NVDA,355.13
2022-11-03,META,398.39
2022-11-03,NFLX,439.08
2022-11-03,BABA,498.7
2022-11-03,INTC,549.86
2022-11-04,AAPL,92.84
2022-11-04,GOOG,146.3
2022-11-04,TSLA,193.69
2022-11-04,AMZN,252.16
2022-11-04,MSFT,303.32
2022-11-04,NVDA,347.19
2022-11-04,META,404.14
2022-11-04,NFLX,465.03
2022-11-04,BABA,501.48
2022-11-04,INTC,545.77
2022-11-07,AAPL,105.83
2022-11-07,GOOG,149.06
2022-11-07,TSLA,196.46
2022-11-07,AMZN,249.14
2022-11-07,MSFT,307.77
2022-11-07,NVDA,338.09
2022-11-07,META,402.15
2022-11-07,NFLX,440.73
2022-11-07,BABA,493.15
2022-11-07,INTC,544.94
2022-11-08,AAPL,95.16
2022-11-08,GOOG,145.72
2022-11-08,TSLA,195.05
2022-11-08,AMZN,243.81
2022-11-08,MSFT,294.33
2022-11-08,NVDA,354.42
2022-11-08,META,399.63
2022-11-08,NFLX,449.11
2022-11-08,BABA,498.15
2022-11-08,INTC,551.58
2022-11-09,AAPL,103.78
2022-11-09,GOOG,147.84
2022-11-09,TSLA,200.17
2022-11-09,AMZN,248.14
2022-11-09,MSFT,293.87
2022-11-09,NVDA,346.77
2022-11-09,META,391.66
2022-11-09,NFLX,455.97
2022-11-09,BABA,498.38
2022-11-09,INTC,550.28
2022-11-10,AAPL,106.67
2022-11-10,GOOG,143.11
2022-11-10,TSLA,207.55
2022-11-10,AMZN,246.03
2022-11-10,MSFT,302.04
2022-11-10,NVDA,365.44
2022-11-10,META,403.36
2022-11-10,NFLX,446.27
2022-11-10,BABA,495.57
2022-11-10,INTC,547.65
2022-11-11,AAPL,99.56
2022-11-11,GOOG,146.16
2022-11-11,TSLA,192.25
2022-11-11,AMZN,251.27
2022-11-11,MSFT,301.6
2022-11-11,NVDA,352.67
2022-11-11,META,396.79
2022-11-11,NFLX,445.63
2022-11-11,BABA,501.19
2022-11-11,INTC,536.56
2022-11-14,AAPL,103.78
2022-11-14,GOOG,149.37
2022-11-14,TSLA,206.28
2022-11-14,AMZN,250.84
2022-11-14,MSFT,297.37
2022-11-14,NVDA,348.47
2022-11-14,META,403.16
2022-11-14,NFLX,450.97
2022-11-14,BABA,494.05
2022-11-14,INTC,549.52
2022-11-15,AAPL,101.78
2022-11-15,GOOG,151.17
2022-11-15,TSLA,190.53
2022-11-15,AMZN,245.5
2022-11-15,MSFT,298.67
2022-11-15,NVDA,348.5
2022-11-15,META,415.44
2022-11-15,NFLX,453.81
2022-11-15,BABA,499.31
2022-11-15,INTC,548.49
2022-11-16,AAPL,108.62
2022-11-16,GOOG,148.2
2022-11-16,TSLA,194.46
2022-11-16,AMZN,265.41
2022-11-16,MSFT,299.79
2022-11-16,NVDA,350.2
2022-11-16,META,404.98
2022-11-16,NFLX,453.18
2022-11-16,BABA,502.31
2022-11-16,INTC,548.73
2022-11-17,AAPL,100.67
2022-11-17,GOOG,148.53
2022-11-17,TSLA,205.17
2022-11-17,AMZN,250.21
2022-11-17,MSFT,299.2
2022-11-17,NVDA,341.1
2022-11-17,META,398.98
2022-11-17,NFLX,454.75
2022-11-17,BABA,496.97
2022-11-17,INTC,554.68
2022-11-18,AAPL,104.07
2022-11-18,GOOG,159.27
2022-11-18,TSLA,204.73
2022-11-18,AMZN,252.18
2022-11-18,MSFT,312.45
2022-11-18,NVDA,340.68
2022-11-18,META,397.56
2022-11-18,NFLX,452.48
2022-11-18,BABA,493.31
2022-11-18,INTC,549.53
2022-11-21,AAPL,89.32
2022-11-21,GOOG,145.41
2022-11-21,TSLA,193.29
2022-11-21,AMZN,263.45
2022-11-21,MSFT,304.87
2022-11-21,NVDA,352.15
2022-11-21,META,397.67
2022-11-21,NFLX,444.82
2022-11-21,BABA,496.8
2022-11-21,INTC,553.07
2022-11-22,AAPL,96.55
2022-11-22,GOOG,155.26
2022-11-22,TSLA,198.82
2022-11-22,AMZN,249.88
2022-11-22,MSFT,294.89
2022-11-22,NVDA,348.31
2022-11-22,META,395.0
2022-11-22,NFLX,448.13
2022-11-22,BABA,510.31
2022-11-22,INTC,553.6
2022-11-23,AAPL,86.38
2022-11-23,GOOG,148.16
2022-11-23,TSLA,205.11
2022-11-23,AMZN,252.06
2022-11-23,MSFT,302.21
2022-11-23,NVDA,354.28
2022-11-23,META,398.91
2022-11-23,NFLX,450.64
2022-11-23,BABA,497.93
2022-11-23,INTC,552.06
2022-11-24,AAPL,92.74
2022-11-24,GOOG,152.0
2022-11-24,TSLA,208.29
2022-11-24,AMZN,251.37
2022-11-24,MSFT,294.3
2022-11-24,NVDA,349.83
2022-11-24,META,400.42
2022-11-24,NFLX,450.81
2022-11-24,BABA,498.9
2022-11-24,INTC,542.7
2022-11-25,AAPL,105.74
2022-11-25,GOOG,160.42
2022-11-25,TSLA,195.03
2022-11-25,AMZN,260.93
2022-11-25,MSFT,301.52
2022-11-25,NVDA,355.0
2022-11-25,META,396.85
2022-11-25,NFLX,436.88
2022-11-25,BABA,498.41
2022-11-25,INTC,551.69
2022-11-28,AAPL,99.94
2022-11-28,GOOG,141.63
2022-11-28,TSLA,202.27
2022-11-28,AMZN,245.58
2022-11-28,MSFT,309.48
2022-11-28,NVDA,346.41
2022-11-28,META,403.43
2022-11-28,NFLX,441.48
2022-11-28,BABA,502.3
2022-11-28,INTC,554.93
2022-11-29,AAPL,104.17
2022-11-29,GOOG,152.33
2022-11-29,TSLA,200.31
2022-11-29,AMZN,243.09
2022-11-29,MSFT,292.72
2022-11-29,NVDA,354.01
2022-11-29,META,405.24
2022-11-29,NFLX,454.58
2022-11-29,BABA,503.84
2022-11-29,INTC,556.57
2022-11-30,AAPL,100.78
2022-11-30,GOOG,152.51
2022-11-30,TSLA,206.69
2022-11-30,AMZN,250.66
2022-11-30,MSFT,300.23
2022-11-30,NVDA,344.94
2022-11-30,META,405.25
2022-11-30,NFLX,449.96
2022-11-30,BABA,499.78
2022-11-30,INTC,545.96
2022-12-01,AAPL,96.53
2022-12-01,GOOG,148.48
2022-12-01,TSLA,206.26
2022-12-01,AMZN,261.37
2022-12-01,MSFT,298.08
2022-12-01,NVDA,353.01
2022-12-01,META,401.03
2022-12-01,NFLX,451.98
2022-12-01,BABA,513.37
2022-12-01,INTC,548.71
2022-12-02,AAPL,94.38
2022-12-02,GOOG,157.7
2022-12-02,TSLA,197.38
2022-12-02,AMZN,252.42
2022-12-02,MSFT,304.79
2022-12-02,NVDA,347.06
2022-12-02,META,398.98
2022-12-02,NFLX,450.3
2022-12-02,BABA,495.09
2022-12-02,INTC,549.4
2022-12-05,AAPL,107.93
2022-12-05,GOOG,148.87
2022-12-05,TSLA,200.23
2022-12-05,AMZN,246.63
2022-12-05,MSFT,284.22
2022-12-05,NVDA,347.56
2022-12-05,META,393.03
2022-12-05,NFLX,449.86
2022-12-05,BABA,493.64
2022-12-05,INTC,560.82
2022-12-06,AAPL,102.85
2022-12-06,GOOG,155.07
2022-12-06,TSLA,199.71
2022-12-06,AMZN,248.72
2022-12-06,MSFT,300.13
2022-12-06,NVDA,354.53
2022-12-06,META,407.38
2022-12-06,NFLX,448.17
2022-12-06,BABA,502.06
2022-12-06,INTC,561.59
2022-12-07,AAPL,110.76
2022-12-07,GOOG,151.6
2022-12-07,TSLA,199.06
2022-12-07,AMZN,258.22
2022-12-07,MSFT,299.62
2022-12-07,NVDA,342.73
2022-12-07,META,405.84
2022-12-07,NFLX,453.33
2022-12-07,BABA,497.44
2022-12-07,INTC,554.44
2022-12-08,AAPL,102.33
2022-12-08,GOOG,149.32
2022-12-08,TSLA,208.36
2022-12-08,AMZN,254.78
2022-12-08,MSFT,304.58
2022-12-08,NVDA,357.48
2022-12-08,META,395.56
2022-12-08,NFLX,452.45
2022-12-08,BABA,507.01
2022-12-08,INTC,547.41
2022-12-09,AAPL,101.38
2022-12-09,GOOG,154.15
2022-12-09,TSLA,190.31
2022-12-09,AMZN,249.26
2022-12-09,MSFT,292.97
2022-12-09,NVDA,345.98
2022-12-09,META,398.9
2022-12-09,NFLX,456.76
2022-12-09,BABA,503.35
2022-12-09,INTC,540.81
2022-12-12,AAPL,92.71
2022-12-12,GOOG,160.95
2022-12-12,TSLA,200.93
2022-12-12,AMZN,244.24
2022-12-12,MSFT,300.9
2022-12-12,NVDA,357.01
2022-12-12,META,397.47
2022-12-12,NFLX,456.21
2022-12-12,BABA,500.93
2022-12-12,INTC,554.85
2022-12-13,AAPL,103.54
2022-12-13,GOOG,151.4
2022-12-13,TSLA,193.93
2022-12-13,AMZN,254.9
2022-12-13,MSFT,306.68
2022-12-13,NVDA,352.34
2022-12-13,META,396.07
2022-12-13,NFLX,448.0
2022-12-13,BABA,501.94
2022-12-13,INTC,539.99
2022-12-14,AAPL,97.8
2022-12-14,GOOG,144.59
2022-12-14,TSLA,196.54
2022-12-14,AMZN,258.18
2022-12-14,MSFT,297.77
2022-12-14,NVDA,354.53
2022-12-14,META,404.47
2022-12-14,NFLX,447.69
2022-12-14,BABA,497.9
2022-12-14,INTC,544.53
2022-12-15,AAPL,98.76
2022-12-15,GOOG,148.9
2022-12-15,TSLA,192.37
2022-12-15,AMZN,252.18
2022-12-15,MSFT,287.16
2022-12-15,NVDA,347.79
2022-12-15,META,407.3
2022-12-15,NFLX,445.06
2022-12-15,BABA,503.31
2022-12-15,INTC,539.83
2022-12-16,AAPL,96.28
2022-12-16,GOOG,151.22
2022-12-16,TSLA,200.79
2022-12-16,AMZN,248.98
2022-12-16,MSFT,304.26
2022-12-16,NVDA,357.77
2022-12-16,META,409.71
2022-12-16,NFLX,453.48
2022-12-16,BABA,501.1
2022-12-16,INTC,548.4
2022-12-19,AAPL,104.52
2022-12-19,GOOG,145.7
2022-12-19,TSLA,206.29
2022-12-19,AMZN,260.34
2022-12-19,MSFT,301.03
2022-12-19,NVDA,350.63
2022-12-19,META,
2022-12-19,NFLX,443.04
2022-12-19,BABA,495.98
2022-12-19,INTC,541.86
2022-12-20,AAPL,96.71
2022-12-20,GOOG,145.26
2022-12-20,TSLA,201.96
2022-12-20,AMZN,243.05
2022-12-20,MSFT,303.48
2022-12-20,bad$symbol,346.27
2022-12-20,META,403.17
2022-12-20,NFLX,447.83
2022-12-20,BABA,510.75
2022-12-20,INTC,550.09
2022-12-21,AAPL,99.65
2022-12-21,GOOG,151.48
2022-12-21,TSLA,204.54
2022-12-21,AMZN,247.01
2022-12-21,MSFT,305.61
2022-12-21,NVDA,344.52
2022-12-21,META,401.41
2022-12-21,NFLX,458.89
2022-12-21,BABA,501.47
2022-12-21,INTC,552.05
2022-12-22,AAPL,102.26
2022-12-22,GOOG,149.33
2022-12-22,TSLA,199.97
2022-12-22,AMZN,257.22
2022-12-22,MSFT,300.02
2022-12-22,NVDA,351.7
2022-12-22,META,400.25
2022-12-22,NFLX,445.05
2022-12-22,BABA,496.94
2022-12-22,INTC,554.83
2022-12-23,AAPL,103.44
2022-12-23,GOOG,
2022-12-23,TSLA,197.48
2022-12-23,AMZN,258.83
2022-12-23,MSFT,300.26
2022-12-23,NVDA,356.23
2022-12-23,META,398.98
2022-12-23,NFLX,454.59
2022-12-23,BABA,499.82
2022-12-23,INTC,545.34
2022-12-26,AAPL,101.56
2022-12-26,GOOG,149.51
2022-12-26,TSLA,196.92
2022-12-26,AMZN,247.02
2022-12-26,MSFT,300.15
2022-12-26,NVDA,353.37
2022-12-26,META,392.81
2022-12-26,NFLX,448.75
2022-12-26,BABA,505.93
2022-12-26,INTC,553.52
2022-12-27,AAPL,98.61
2022-12-27,GOOG,147.19
2022-12-27,TSLA,205.51
2022-12-27,AMZN,257.59
2022-12-27,MSFT,299.77
2022-12-27,NVDA,358.08
2022-12-27,META,405.05
2022-12-27,NFLX,456.83
2022-12-27,BABA,505.51
2022-12-27,INTC,547.89
2022-12-28,AAPL,92.25
2022-12-28,GOOG,149.85
2022-12-28,TSLA,203.04
2022-12-28,AMZN,244.67
2022-12-28,MSFT,
2022-12-28,NVDA,355.31
2022-12-28,META,400.63
2022-12-28,NFLX,450.95
2022-12-28,BABA,508.45
2022-12-28,INTC,546.92
2022-12-29,AAPL,101.54
2022-12-29,GOOG,143.03
2022-12-29,TSLA,195.1
2022-12-29,AMZN,251.02
2022-12-29,MSFT,303.62
2022-12-29,NVDA,351.01
2022-12-29,META,404.46
2022-12-29,NFLX,445.59
2022-12-29,BABA,496.64
2022-12-29,INTC,552.94
2022-12-30,AAPL,103.23
2022-12-30,GOOG,149.65
2022-12-30,TSLA,203.34
2022-12-30,AMZN,241.05
2022-12-30,MSFT,298.39
2022-12-30,NVDA,347.24
2022-12-30,META,389.83
2022-12-30,NFLX,449.13
2022-12-30,BABA,494.6
2022-12-30,INTC,541.24
2023-01-02,AAPL,102.8
2023-01-02,GOOG,149.96
2023-01-02,TSLA,193.75
2023-01-02,AMZN,254.69
2023-01-02,MSFT,295.14
2023-01-02,NVDA,344.88
2023-01-02,META,396.4
2023-01-02,NFLX,447.13
2023-01-02,BABA,513.09
2023-01-02,INTC,550.83
2023-01-03,AAPL,96.82
2023-01-03,GOOG,149.49
2023-01-03,TSLA,194.43
2023-01-03,AMZN,251.43
2023-01-03,MSFT,300.47
2023-01-03,NVDA,351.94
2023-01-03,META,395.8
2023-01-03,NFLX,-453.18
2023-01-03,BABA,507.72
2023-01-03,INTC,554.64
2023-01-04,AAPL,95.67
2023-01-04,GOOG,145.97
2023-01-04,TSLA,203.95
2023-01-04,AMZN,260.35
2023-01-04,MSFT,303.97
2023-01-04,NVDA,343.92
2023-01-04,META,390.24
2023-01-04,NFLX,446.95
2023-01-04,BABA,499.6
2023-01-04,INTC,557.0
2023-01-05,AAPL,95.37
2023-01-05,GOOG,146.1
2023-01-05,TSLA,203.43
2023-01-05,AMZN,262.39
2023-01-05,MSFT,299.62
2023-01-05,NVDA,351.54
2023-01-05,META,406.32
2023-01-05,NFLX,451.51
2023-01-05,BABA,498.13
2023-01-05,INTC,550.47
2023-01-06,AAPL,96.11
2023-01-06,GOOG,144.43
2023-01-06,TSLA,
2023-01-06,AMZN,243.1
2023-01-06,MSFT,295.55
2023-01-06,NVDA,348.05
2023-01-06,META,413.63
2023-01-06,NFLX,455.3
2023-01-06,BABA,502.38
2023-01-06,INTC,549.61
2023-01-09,AAPL,93.83
2023-01-09,GOOG,144.3
2023-01-09,TSLA,205.0
2023-01-09,AMZN,253.59
2023-01-09,MSFT,302.25
2023-01-09,NVDA,355.84
2023-01-09,META,399.41
2023-01-09,NFLX,452.62
2023-01-09,BABA,506.12
2023-01-09,INTC,559.9
2023-01-10,AAPL,110.48
2023-01-10,GOOG,151.25
2023-01-10,TSLA,203.33
2023-01-10,AMZN,249.67
2023-01-10,MSFT,297.03
2023-01-10,NVDA,343.17
2023-01-10,META,406.05
2023-01-10,NFLX,445.53
2023-01-10,BABA,501.28
2023-01-10,INTC,549.37
2023-01-11,AAPL,100.64
2023-01-11,GOOG,141.92
2023-01-11,TSLA,203.38
2023-01-11,AMZN,240.73
2023-01-11,MSFT,295.05
2023-01-11,NVDA,358.74
2023-01-11,META,393.0
2023-01-11,NFLX,443.86
2023-01-11,BABA,507.79
2023-01-11,INTC,553.16
2023-01-12,AAPL,98.63
2023-01-12,GOOG,146.66
2023-01-12,TSLA,196.72
2023-01-12,AMZN,257.6
2023-01-12,MSFT,301.65
2023-01-12,NVDA,356.39
2023-01-12,META,400.17
2023-01-12,NFLX,452.25
2023-01-12,BABA,499.8
2023-01-12,INTC,561.94
2023-01-13,AAPL,99.94
2023-01-13,GOOG,157.54
2023-01-13,TSLA,197.18
2023-01-13,AMZN,259.48
2023-01-13,MSFT,296.45
2023-01-13,NVDA,358.04
2023-01-13,META,397.58
2023-01-13,NFLX,451.66
2023-01-13,BABA,505.75
2023-01-13,INTC,557.1
2023-01-16,AAPL,98.57
2023-01-16,GOOG,149.49
2023-01-16,bad$symbol,201.27
2023-01-16,AMZN,247.01
2023-01-16,MSFT,300.96
2023-01-16,NVDA,347.71
2023-01-16,META,401.53
2023-01-16,NFLX,453.16
2023-01-16,BABA,488.53
2023-01-16,INTC,548.6
